 "GAGE No.  1:  K,I,J Coord. =   1, 66, 12;  STREAM SEGMENT =   1;  REACH =  11 "
     "DATA: Time           Stage            Flow"
     1.2285714E+01   1.0979058E+03   6.8713406E+04
     1.2428572E+01   1.0979059E+03   6.8775758E+04
     1.2571428E+01   1.0979058E+03   6.8771336E+04
     1.2714286E+01   1.0979058E+03   6.8770766E+04
     1.2857143E+01   1.0979058E+03   6.8771125E+04
     1.3000000E+01   1.0979058E+03   6.8771016E+04
     1.3142858E+01   1.0979037E+03   6.6745156E+04
     1.3285714E+01   1.0979031E+03   6.6211773E+04
     1.3428572E+01   1.0979031E+03   6.6274516E+04
     1.3571428E+01   1.0979031E+03   6.6270234E+04
     1.3714286E+01   1.0979031E+03   6.6269609E+04
     1.3857143E+01   1.0979031E+03   6.6269984E+04
     1.4000000E+01   1.0979031E+03   6.6269875E+04
     1.4142858E+01   1.0980507E+03   2.6261631E+05
     1.4285714E+01   1.0980785E+03   3.0862553E+05
     1.4428572E+01   1.0980756E+03   3.0371962E+05
     1.4571428E+01   1.0980757E+03   3.0389247E+05
     1.4714286E+01   1.0980757E+03   3.0399588E+05
     1.4857143E+01   1.0980757E+03   3.0395312E+05
     1.5000000E+01   1.0980757E+03   3.0396475E+05
     1.5142858E+01   1.0983759E+03   1.3206889E+06
     1.5285714E+01   1.0984141E+03   1.5058708E+06
     1.5428572E+01   1.0984067E+03   1.4696361E+06
     1.5571428E+01   1.0984082E+03   1.4765529E+06
     1.5714286E+01   1.0984080E+03   1.4752815E+06
     1.5857143E+01   1.0984080E+03   1.4755021E+06
     1.6000000E+01   1.0984080E+03   1.4754675E+06
     1.6142857E+01   1.0984089E+03   1.4804091E+06
     1.6285715E+01   1.0984091E+03   1.4809250E+06
     1.6428572E+01   1.0984091E+03   1.4808226E+06
     1.6571428E+01   1.0984091E+03   1.4808426E+06
     1.6714285E+01   1.0984091E+03   1.4808389E+06
     1.6857143E+01   1.0984091E+03   1.4808396E+06
     1.7000000E+01   1.0984091E+03   1.4808396E+06
     1.7142857E+01   1.0982651E+03   8.4648725E+05
     1.7285715E+01   1.0982458E+03   7.7342969E+05
     1.7428572E+01   1.0982494E+03   7.8654481E+05
     1.7571428E+01   1.0982488E+03   7.8435469E+05
     1.7714285E+01   1.0982489E+03   7.8468662E+05
     1.7857143E+01   1.0982488E+03   7.8464556E+05
     1.8000000E+01   1.0982488E+03   7.8464788E+05
     1.8142857E+01   1.0980270E+03   2.2231767E+05
     1.8285715E+01   1.0979189E+03   8.1533898E+04
     1.8428572E+01   1.0979363E+03   9.9707211E+04
     1.8571428E+01   1.0979348E+03   9.8162039E+04
     1.8714285E+01   1.0979348E+03   9.8075180E+04
     1.8857143E+01   1.0979349E+03   9.8166602E+04
     1.9000000E+01   1.0979348E+03   9.8135211E+04
     1.9142857E+01   1.0981256E+03   3.9562922E+05
     1.9285715E+01   1.0981547E+03   4.7321772E+05
     1.9428572E+01   1.0981519E+03   4.6527056E+05
     1.9571428E+01   1.0981520E+03   4.6566159E+05
     1.9714285E+01   1.0981520E+03   4.6575066E+05
     1.9857143E+01   1.0981520E+03   4.6571481E+05
     2.0000000E+01   1.0981520E+03   4.6572247E+05
     2.0142857E+01   1.0980745E+03   3.0208591E+05
     2.0285715E+01   1.0980452E+03   2.5288866E+05
     2.0428572E+01   1.0980483E+03   2.5834408E+05
     2.0571428E+01   1.0980481E+03   2.5802811E+05
     2.0714285E+01   1.0980481E+03   2.5795208E+05
     2.0857143E+01   1.0980481E+03   2.5799092E+05
     2.1000000E+01   1.0980481E+03   2.5797948E+05
     2.1142857E+01   1.0981172E+03   3.7875294E+05
     2.1285715E+01   1.0981326E+03   4.1161422E+05
     2.1428572E+01   1.0981311E+03   4.0795959E+05
     2.1571428E+01   1.0981312E+03   4.0822572E+05
     2.1714285E+01   1.0981312E+03   4.0825506E+05
     2.1857143E+01   1.0981312E+03   4.0823512E+05
     2.2000000E+01   1.0981312E+03   4.0824131E+05
     2.2142857E+01   1.0981910E+03   5.8388338E+05
     2.2285715E+01   1.0982089E+03   6.4214288E+05
     2.2428572E+01   1.0982063E+03   6.3380475E+05
     2.2571428E+01   1.0982067E+03   6.3476981E+05
     2.2714285E+01   1.0982067E+03   6.3472475E+05
     2.2857143E+01   1.0982065E+03   6.3470344E+05
     2.3000000E+01   1.0982067E+03   6.3471369E+05
     2.3142857E+01   1.0982217E+03   6.8663088E+05
     2.3285715E+01   1.0982241E+03   6.9519206E+05
     2.3428572E+01   1.0982238E+03   6.9370994E+05
     2.3571428E+01   1.0982238E+03   6.9394919E+05
     2.3714285E+01   1.0982238E+03   6.9391519E+05
     2.3857143E+01   1.0982238E+03   6.9391869E+05
     2.4000000E+01   1.0982238E+03   6.9391875E+05
     2.4142857E+01   1.0983289E+03   1.1076436E+06
     2.4285715E+01   1.0983412E+03   1.1620316E+06
     2.4428572E+01   1.0983389E+03   1.1515584E+06
     2.4571428E+01   1.0983392E+03   1.1535164E+06
     2.4714285E+01   1.0983392E+03   1.1531659E+06
     2.4857143E+01   1.0983392E+03   1.1532246E+06
     2.5000000E+01   1.0983392E+03   1.1532159E+06
     2.5142857E+01   1.0981895E+03   5.7897031E+05
     2.5285715E+01   1.0981619E+03   4.9440841E+05
     2.5428572E+01   1.0981650E+03   5.0394319E+05
     2.5571428E+01   1.0981649E+03   5.0335947E+05
     2.5714285E+01   1.0981649E+03   5.0327806E+05
     2.5857143E+01   1.0981649E+03   5.0332209E+05
     2.6000000E+01   1.0981649E+03   5.0331038E+05
     2.6142857E+01   1.0981018E+03   3.4920122E+05
     2.6285715E+01   1.0980742E+03   3.0168744E+05
     2.6428572E+01   1.0980770E+03   3.0624075E+05
     2.6571428E+01   1.0980770E+03   3.0623069E+05
     2.6714285E+01   1.0980770E+03   3.0607656E+05
     2.6857143E+01   1.0980770E+03   3.0613253E+05
     2.7000000E+01   1.0980770E+03   3.0611766E+05
     2.7142857E+01   1.0981837E+03   5.6088212E+05
     2.7285715E+01   1.0982089E+03   6.4224688E+05
     2.7428572E+01   1.0982053E+03   6.3041925E+05
     2.7571428E+01   1.0982058E+03   6.3191362E+05
     2.7714285E+01   1.0982057E+03   6.3179681E+05
     2.7857143E+01   1.0982057E+03   6.3178325E+05
     2.8000000E+01   1.0982057E+03   6.3179325E+05
     2.8142857E+01   1.0981530E+03   4.6862484E+05
     2.8285715E+01   1.0981362E+03   4.2158359E+05
     2.8428572E+01   1.0981376E+03   4.2544509E+05
     2.8571428E+01   1.0981377E+03   4.2559356E+05
     2.8714285E+01   1.0981376E+03   4.2542194E+05
     2.8857143E+01   1.0981376E+03   4.2547500E+05
     2.9000000E+01   1.0981376E+03   4.2546269E+05
     2.9142857E+01   1.0981526E+03   4.6744297E+05
     2.9285715E+01   1.0981575E+03   4.8141709E+05
     2.9428572E+01   1.0981571E+03   4.8026981E+05
     2.9571428E+01   1.0981570E+03   4.8023731E+05
     2.9714285E+01   1.0981571E+03   4.8028184E+05
     2.9857143E+01   1.0981571E+03   4.8026838E+05
     3.0000000E+01   1.0981571E+03   4.8027141E+05
     3.0142857E+01   1.0981694E+03   5.1683541E+05
     3.0285715E+01   1.0981733E+03   5.2874000E+05
     3.0428572E+01   1.0981730E+03   5.2752388E+05
     3.0571428E+01   1.0981730E+03   5.2756581E+05
     3.0714285E+01   1.0981730E+03   5.2759019E+05
     3.0857143E+01   1.0981730E+03   5.2758056E+05
     3.1000000E+01   1.0981730E+03   5.2758300E+05
     3.1142857E+01   1.0981820E+03   5.5561375E+05
     3.1285715E+01   1.0981848E+03   5.6405438E+05
     3.1428572E+01   1.0981844E+03   5.6323312E+05
     3.1571428E+01   1.0981844E+03   5.6324700E+05
     3.1714285E+01   1.0981844E+03   5.6326875E+05
     3.1857143E+01   1.0981844E+03   5.6326081E+05
     3.2000000E+01   1.0981844E+03   5.6326288E+05
     3.2142857E+01   1.0981636E+03   4.9941725E+05
     3.2285713E+01   1.0981571E+03   4.8026772E+05
     3.2428570E+01   1.0981575E+03   4.8167925E+05
     3.2571430E+01   1.0981576E+03   4.8178519E+05
     3.2714287E+01   1.0981576E+03   4.8170784E+05
     3.2857143E+01   1.0981576E+03   4.8173003E+05
     3.3000000E+01   1.0981576E+03   4.8172522E+05
     3.3142857E+01   1.0980262E+03   2.2115695E+05
     3.3285713E+01   1.0979741E+03   1.4524016E+05
     3.3428570E+01   1.0979819E+03   1.5552239E+05
     3.3571430E+01   1.0979811E+03   1.5443106E+05
     3.3714287E+01   1.0979811E+03   1.5444655E+05
     3.3857143E+01   1.0979811E+03   1.5448256E+05
     3.4000000E+01   1.0979811E+03   1.5446814E+05
     3.4142857E+01   1.0980520E+03   2.6488816E+05
     3.4285713E+01   1.0980676E+03   2.9107250E+05
     3.4428570E+01   1.0980657E+03   2.8814641E+05
     3.4571430E+01   1.0980658E+03   2.8828694E+05
     3.4714287E+01   1.0980658E+03   2.8833500E+05
     3.4857143E+01   1.0980658E+03   2.8831328E+05
     3.5000000E+01   1.0980658E+03   2.8831925E+05
     3.5142857E+01   1.0980350E+03   2.3549588E+05
     3.5285713E+01   1.0980264E+03   2.2121661E+05
     3.5428570E+01   1.0980275E+03   2.2304028E+05
     3.5571430E+01   1.0980273E+03   2.2286797E+05
     3.5714287E+01   1.0980273E+03   2.2286422E+05
     3.5857143E+01   1.0980273E+03   2.2287228E+05
     3.6000000E+01   1.0980273E+03   2.2286934E+05
     3.6142857E+01   1.0981021E+03   3.4984456E+05
     3.6285713E+01   1.0981201E+03   3.8457238E+05
     3.6428570E+01   1.0981184E+03   3.8118147E+05
     3.6571430E+01   1.0981184E+03   3.8124150E+05
     3.6714287E+01   1.0981185E+03   3.8133166E+05
     3.6857143E+01   1.0981185E+03   3.8129838E+05
     3.7000000E+01   1.0981185E+03   3.8130691E+05
     3.7142857E+01   1.0980658E+03   2.8830053E+05
     3.7285713E+01   1.0980498E+03   2.6102061E+05
     3.7428570E+01   1.0980516E+03   2.6429734E+05
     3.7571430E+01   1.0980515E+03   2.6403138E+05
     3.7714287E+01   1.0980515E+03   2.6401522E+05
     3.7857143E+01   1.0980515E+03   2.6403006E+05
     3.8000000E+01   1.0980515E+03   2.6402538E+05
     3.8142857E+01   1.0982322E+03   7.2374244E+05
     3.8285713E+01   1.0982651E+03   8.4647600E+05
     3.8428570E+01   1.0982595E+03   8.2468906E+05
     3.8571430E+01   1.0982605E+03   8.2842638E+05
     3.8714287E+01   1.0982603E+03   8.2783806E+05
     3.8857143E+01   1.0982603E+03   8.2791638E+05
     3.9000000E+01   1.0982603E+03   8.2791012E+05
     3.9142857E+01   1.0980698E+03   2.9453028E+05
     3.9285713E+01   1.0979891E+03   1.6538130E+05
     3.9428570E+01   1.0980005E+03   1.8146127E+05
     3.9571430E+01   1.0979995E+03   1.8009552E+05
     3.9714287E+01   1.0979994E+03   1.7999847E+05
     3.9857143E+01   1.0979995E+03   1.8009038E+05
     4.0000000E+01   1.0979995E+03   1.8005836E+05
     4.0142857E+01   1.0980734E+03   3.0027588E+05
     4.0285713E+01   1.0980913E+03   3.3045972E+05
     4.0428570E+01   1.0980896E+03   3.2730672E+05
     4.0571430E+01   1.0980896E+03   3.2741884E+05
     4.0714287E+01   1.0980896E+03   3.2748594E+05
     4.0857143E+01   1.0980896E+03   3.2745825E+05
     4.1000000E+01   1.0980896E+03   3.2746575E+05
     4.1142857E+01   1.0980422E+03   2.4784645E+05
     4.1285713E+01   1.0980289E+03   2.2539100E+05
     4.1428570E+01   1.0980306E+03   2.2821911E+05
     4.1571430E+01   1.0980305E+03   2.2797383E+05
     4.1714287E+01   1.0980305E+03   2.2796253E+05
     4.1857143E+01   1.0980305E+03   2.2797564E+05
     4.2000000E+01   1.0980305E+03   2.2797119E+05
     4.2142857E+01   1.0980322E+03   2.3096031E+05
     4.2285713E+01   1.0980327E+03   2.3169958E+05
     4.2428570E+01   1.0980327E+03   2.3160744E+05
     4.2571430E+01   1.0980327E+03   2.3161519E+05
     4.2714287E+01   1.0980327E+03   2.3161562E+05
     4.2857143E+01   1.0980327E+03   2.3161519E+05
     4.3000000E+01   1.0980327E+03   2.3161534E+05
     4.3142857E+01   1.0979863E+03   1.6159453E+05
     4.3285713E+01   1.0979746E+03   1.4576628E+05
     4.3428570E+01   1.0979763E+03   1.4804316E+05
     4.3571430E+01   1.0979761E+03   1.4776223E+05
     4.3714287E+01   1.0979761E+03   1.4778300E+05
     4.3857143E+01   1.0979761E+03   1.4778584E+05
     4.4000000E+01   1.0979761E+03   1.4778394E+05
     4.4142857E+01   1.0979532E+03   1.1913266E+05
     4.4285713E+01   1.0979479E+03   1.1277688E+05
     4.4428570E+01   1.0979486E+03   1.1363638E+05
     4.4571430E+01   1.0979485E+03   1.1354816E+05
     4.4714287E+01   1.0979485E+03   1.1354937E+05
     4.4857143E+01   1.0979485E+03   1.1355224E+05
     4.5000000E+01   1.0979485E+03   1.1355110E+05
     4.5142857E+01   1.0979519E+03   1.1757702E+05
     4.5285713E+01   1.0979528E+03   1.1850218E+05
     4.5428570E+01   1.0979526E+03   1.1837629E+05
     4.5571430E+01   1.0979526E+03   1.1838946E+05
     4.5714287E+01   1.0979526E+03   1.1838920E+05
     4.5857143E+01   1.0979526E+03   1.1838879E+05
     4.6000000E+01   1.0979526E+03   1.1838895E+05
     4.6142857E+01   1.0979575E+03   1.2426929E+05
     4.6285713E+01   1.0979586E+03   1.2560466E+05
     4.6428570E+01   1.0979585E+03   1.2542088E+05
     4.6571430E+01   1.0979585E+03   1.2544061E+05
     4.6714287E+01   1.0979585E+03   1.2544004E+05
     4.6857143E+01   1.0979585E+03   1.2543952E+05
     4.7000000E+01   1.0979585E+03   1.2543974E+05
     4.7142857E+01   1.0979421E+03   1.0624933E+05
     4.7285713E+01   1.0979382E+03   1.0184459E+05
     4.7428570E+01   1.0979387E+03   1.0242664E+05
     4.7571430E+01   1.0979387E+03   1.0237014E+05
     4.7714287E+01   1.0979387E+03   1.0236985E+05
     4.7857143E+01   1.0979387E+03   1.0237207E+05
     4.8000000E+01   1.0979387E+03   1.0237125E+05
     4.8142857E+01   1.0979441E+03   1.0851444E+05
     4.8285713E+01   1.0979454E+03   1.0995857E+05
     4.8428570E+01   1.0979452E+03   1.0976525E+05
     4.8571430E+01   1.0979453E+03   1.0978470E+05
     4.8714287E+01   1.0979453E+03   1.0978457E+05
     4.8857143E+01   1.0979453E+03   1.0978389E+05
     4.9000000E+01   1.0979453E+03   1.0978416E+05
     4.9142857E+01   1.0979490E+03   1.1412651E+05
     4.9285713E+01   1.0979498E+03   1.1513238E+05
     4.9428570E+01   1.0979497E+03   1.1499634E+05
     4.9571430E+01   1.0979497E+03   1.1501037E+05
     4.9714287E+01   1.0979497E+03   1.1501016E+05
     4.9857143E+01   1.0979497E+03   1.1500970E+05
     5.0000000E+01   1.0979497E+03   1.1500988E+05
     5.0142857E+01   1.0979446E+03   1.0903156E+05
     5.0285713E+01   1.0979434E+03   1.0764845E+05
     5.0428570E+01   1.0979436E+03   1.0783297E+05
     5.0571430E+01   1.0979435E+03   1.0781457E+05
     5.0714287E+01   1.0979435E+03   1.0781464E+05
     5.0857143E+01   1.0979435E+03   1.0781531E+05
     5.1000000E+01   1.0979435E+03   1.0781505E+05
     5.1142857E+01   1.0979445E+03   1.0890370E+05
     5.1285713E+01   1.0979447E+03   1.0915820E+05
     5.1428570E+01   1.0979447E+03   1.0912409E+05
     5.1571430E+01   1.0979447E+03   1.0912754E+05
     5.1714287E+01   1.0979447E+03   1.0912752E+05
     5.1857143E+01   1.0979447E+03   1.0912739E+05
     5.2000000E+01   1.0979447E+03   1.0912744E+05
     5.2142857E+01   1.0979716E+03   1.4178991E+05
     5.2285713E+01   1.0979772E+03   1.4915409E+05
     5.2428570E+01   1.0979763E+03   1.4811045E+05
     5.2571430E+01   1.0979764E+03   1.4823008E+05
     5.2714287E+01   1.0979764E+03   1.4822428E+05
     5.2857143E+01   1.0979764E+03   1.4822186E+05
     5.3000000E+01   1.0979764E+03   1.4822306E+05
     5.3142857E+01   1.0979561E+03   1.2246192E+05
     5.3285713E+01   1.0979513E+03   1.1676732E+05
     5.3428570E+01   1.0979519E+03   1.1754251E+05
     5.3571430E+01   1.0979518E+03   1.1746166E+05
     5.3714287E+01   1.0979518E+03   1.1746320E+05
     5.3857143E+01   1.0979518E+03   1.1746567E+05
     5.4000000E+01   1.0979518E+03   1.1746466E+05
     5.4142857E+01   1.0979412E+03   1.0517111E+05
     5.4285713E+01   1.0979386E+03   1.0232177E+05
     5.4428570E+01   1.0979390E+03   1.0269820E+05
     5.4571430E+01   1.0979390E+03   1.0266163E+05
     5.4714287E+01   1.0979390E+03   1.0266146E+05
     5.4857143E+01   1.0979390E+03   1.0266288E+05
     5.5000000E+01   1.0979390E+03   1.0266235E+05
     5.5142857E+01   1.0979390E+03   1.0262190E+05
     5.5285713E+01   1.0979390E+03   1.0261276E+05
     5.5428570E+01   1.0979390E+03   1.0261390E+05
     5.5571430E+01   1.0979390E+03   1.0261380E+05
     5.5714287E+01   1.0979390E+03   1.0261379E+05
     5.5857143E+01   1.0979390E+03   1.0261379E+05
     5.6000000E+01   1.0979390E+03   1.0261378E+05
     5.6142857E+01   1.0979607E+03   1.2812899E+05
     5.6285713E+01   1.0979653E+03   1.3399908E+05
     5.6428570E+01   1.0979647E+03   1.3318319E+05
     5.6571430E+01   1.0979648E+03   1.3327289E+05
     5.6714287E+01   1.0979648E+03   1.3326970E+05
     5.6857143E+01   1.0979648E+03   1.3326748E+05
     5.7000000E+01   1.0979648E+03   1.3326844E+05
     5.7142857E+01   1.0979546E+03   1.2069500E+05
     5.7285713E+01   1.0979521E+03   1.1787342E+05
     5.7428570E+01   1.0979525E+03   1.1825752E+05
     5.7571430E+01   1.0979525E+03   1.1821740E+05
     5.7714287E+01   1.0979525E+03   1.1821817E+05
     5.7857143E+01   1.0979525E+03   1.1821940E+05
     5.8000000E+01   1.0979525E+03   1.1821890E+05
     5.8142857E+01   1.0979510E+03   1.1647798E+05
     5.8285713E+01   1.0979507E+03   1.1608006E+05
     5.8428570E+01   1.0979507E+03   1.1613391E+05
     5.8571430E+01   1.0979507E+03   1.1612837E+05
     5.8714287E+01   1.0979507E+03   1.1612845E+05
     5.8857143E+01   1.0979507E+03   1.1612862E+05
     5.9000000E+01   1.0979507E+03   1.1612855E+05
     5.9142857E+01   1.0979481E+03   1.1313580E+05
     5.9285713E+01   1.0979475E+03   1.1244755E+05
     5.9428570E+01   1.0979476E+03   1.1254013E+05
     5.9571430E+01   1.0979476E+03   1.1253072E+05
     5.9714287E+01   1.0979476E+03   1.1253083E+05
     5.9857143E+01   1.0979476E+03   1.1253113E+05
     6.0000000E+01   1.0979476E+03   1.1253101E+05
     6.0142857E+01   1.0979429E+03   1.0712325E+05
     6.0285713E+01   1.0979418E+03   1.0586601E+05
     6.0428570E+01   1.0979420E+03   1.0603309E+05
     6.0571430E+01   1.0979419E+03   1.0601661E+05
     6.0714287E+01   1.0979419E+03   1.0601662E+05
     6.0857143E+01   1.0979419E+03   1.0601723E+05
     6.1000000E+01   1.0979419E+03   1.0601701E+05
     6.1142857E+01   1.0979474E+03   1.1229152E+05
     6.1285713E+01   1.0979487E+03   1.1375391E+05
     6.1428570E+01   1.0979485E+03   1.1355672E+05
     6.1571430E+01   1.0979485E+03   1.1357691E+05
     6.1714287E+01   1.0979485E+03   1.1357667E+05
     6.1857143E+01   1.0979485E+03   1.1357598E+05
     6.2000000E+01   1.0979485E+03   1.1357625E+05
     6.2142857E+01   1.0979357E+03   9.9054391E+04
     6.2285713E+01   1.0979326E+03   9.5649930E+04
     6.2428570E+01   1.0979330E+03   9.6093125E+04
     6.2571430E+01   1.0979330E+03   9.6051711E+04
     6.2714287E+01   1.0979330E+03   9.6050938E+04
     6.2857143E+01   1.0979330E+03   9.6052750E+04
     6.3000000E+01   1.0979330E+03   9.6052102E+04
     6.3142857E+01   1.0979296E+03   9.2387688E+04
     6.3285713E+01   1.0979287E+03   9.1502328E+04
     6.3428570E+01   1.0979288E+03   9.1616078E+04
     6.3571430E+01   1.0979288E+03   9.1605781E+04
     6.3714287E+01   1.0979288E+03   9.1605469E+04
     6.3857143E+01   1.0979288E+03   9.1605961E+04
     6.4000000E+01   1.0979288E+03   9.1605781E+04
     6.4142860E+01   1.0989508E+03   5.2219040E+06
     6.4285713E+01   1.0990135E+03   5.7903645E+06
     6.4428574E+01   1.0990005E+03   5.6690275E+06
     6.4571426E+01   1.0990033E+03   5.6946940E+06
     6.4714287E+01   1.0990027E+03   5.6893295E+06
     6.4857140E+01   1.0990028E+03   5.6904350E+06
     6.5000000E+01   1.0990028E+03   5.6902100E+06
     6.5142860E+01   1.0995750E+03   1.2342569E+07
     6.5285713E+01   1.0996041E+03   1.2746046E+07
     6.5428574E+01   1.0995977E+03   1.2654990E+07
     6.5571426E+01   1.0995991E+03   1.2675462E+07
     6.5714287E+01   1.0995988E+03   1.2670879E+07
     6.5857140E+01   1.0995989E+03   1.2671900E+07
     6.6000000E+01   1.0995988E+03   1.2671675E+07
     6.6142860E+01   1.0992235E+03   7.9437155E+06
     6.6285713E+01   1.0992000E+03   7.6787725E+06
     6.6428574E+01   1.0992051E+03   7.7363590E+06
     6.6571426E+01   1.0992040E+03   7.7239375E+06
     6.6714287E+01   1.0992042E+03   7.7265940E+06
     6.6857140E+01   1.0992041E+03   7.7260315E+06
     6.7000000E+01   1.0992042E+03   7.7261490E+06
     6.7142860E+01   1.0982549E+03   8.0736994E+05
     6.7285713E+01   1.0980446E+03   2.5173906E+05
     6.7428574E+01   1.0980831E+03   3.1635681E+05
     6.7571426E+01   1.0980808E+03   3.1241081E+05
     6.7714287E+01   1.0980803E+03   3.1163419E+05
     6.7857140E+01   1.0980806E+03   3.1203150E+05
     6.8000000E+01   1.0980806E+03   3.1192038E+05
     6.8142860E+01   1.0980721E+03   2.9831991E+05
     6.8285713E+01   1.0980682E+03   2.9215716E+05
     6.8428574E+01   1.0980687E+03   2.9276306E+05
     6.8571426E+01   1.0980687E+03   2.9275406E+05
     6.8714287E+01   1.0980686E+03   2.9273684E+05
     6.8857140E+01   1.0980686E+03   2.9274322E+05
     6.9000000E+01   1.0980686E+03   2.9274156E+05
     6.9142860E+01   1.0982029E+03   6.2237694E+05
     6.9285713E+01   1.0982322E+03   7.2350188E+05
     6.9428574E+01   1.0982273E+03   7.0640594E+05
     6.9571426E+01   1.0982280E+03   7.0907900E+05
     6.9714287E+01   1.0982280E+03   7.0872419E+05
     6.9857140E+01   1.0982280E+03   7.0875288E+05
     7.0000000E+01   1.0982280E+03   7.0875688E+05
     7.0142860E+01   1.0981908E+03   5.8330456E+05
     7.0285713E+01   1.0981831E+03   5.5904706E+05
     7.0428574E+01   1.0981840E+03   5.6174325E+05
     7.0571426E+01   1.0981840E+03   5.6158088E+05
     7.0714287E+01   1.0981840E+03   5.6155169E+05
     7.0857140E+01   1.0981840E+03   5.6156675E+05
     7.1000000E+01   1.0981840E+03   5.6156256E+05
     7.1142860E+01   1.0980845E+03   3.1853591E+05
     7.1285713E+01   1.0980405E+03   2.4483972E+05
     7.1428574E+01   1.0980449E+03   2.5237261E+05
